NIC statistics:
     rx23_cache_rdc: 0
     rx23_cache_alloc: 9584191
     rx23_congst_umr: 0
     rx23_arfs_err: 0
     rx23_recover: 0
     rx23_tls_decrypted_packets: 0
     rx23_tls_decrypted_bytes: 0
     rx23_tls_resync_req_pkt: 0
     rx23_tls_resync_req_start: 0
     rx23_tls_resync_req_end: 0
     rx23_tls_resync_req_skip: 0
     rx23_tls_resync_res_ok: 0
     rx23_tls_resync_res_retry: 0
     rx23_tls_resync_res_skip: 0
     rx23_tls_err: 0
     rx23_xdp_tx_xmit: 0
     rx23_xdp_tx_mpwqe: 0
     rx23_xdp_tx_inlnw: 0
     rx23_xdp_tx_nops: 0
     rx23_xdp_tx_full: 0
     rx23_xdp_tx_err: 0
     rx23_xdp_tx_cqes: 0
     rx24_packets: 27214335
     rx24_bytes: 2602251106
     rx24_csum_complete: 27196066
     rx24_csum_complete_tail: 0
     rx24_csum_complete_tail_slow: 0
     rx24_csum_unnecessary: 18269
     rx24_csum_unnecessary_inner: 0
     rx24_csum_none: 0
     rx24_xdp_drop: 0
     rx24_xdp_redirect: 0
     rx24_lro_packets: 0
     rx24_lro_bytes: 0
     rx24_gro_packets: 0
     rx24_gro_bytes: 0
     rx24_gro_skbs: 0
     rx24_gro_match_packets: 0
     rx24_gro_large_hds: 0
     rx24_ecn_mark: 0
     rx24_removed_vlan_packets: 0
     rx24_wqe_err: 0
     rx24_mpwqe_filler_cqes: 0
     rx24_mpwqe_filler_strides: 0
     rx24_oversize_pkts_sw_drop: 0
     rx24_buff_alloc_err: 0
     rx24_cqe_compress_blks: 0
     rx24_cqe_compress_pkts: 0
     rx24_cache_reuse: 384234
     rx24_cache_full: 0
     rx24_cache_empty: 0
     rx24_cache_busy: 0
     rx24_cache_waive: 13222869
     rx24_cache_ext: 0
     rx24_cache_rdc: 0
     rx24_cache_alloc: 13223254
     rx24_congst_umr: 0
     rx24_arfs_err: 0
     rx24_recover: 0
     rx24_tls_decrypted_packets: 0
     rx24_tls_decrypted_bytes: 0
     rx24_tls_resync_req_pkt: 0
     rx24_tls_resync_req_start: 0
     rx24_tls_resync_req_end: 0
     rx24_tls_resync_req_skip: 0
     rx24_tls_resync_res_ok: 0
     rx24_tls_resync_res_retry: 0
     rx24_tls_resync_res_skip: 0
     rx24_tls_err: 0
     rx24_xdp_tx_xmit: 0
     rx24_xdp_tx_mpwqe: 0
     rx24_xdp_tx_inlnw: 0
     rx24_xdp_tx_nops: 0
     rx24_xdp_tx_full: 0
     rx24_xdp_tx_err: 0
     rx24_xdp_tx_cqes: 0
     rx25_packets: 20115513
     rx25_bytes: 1863737213
     rx25_csum_complete: 20097189
     rx25_csum_complete_tail: 0
     rx25_csum_complete_tail_slow: 0
     rx25_csum_unnecessary: 18324
     rx25_csum_unnecessary_inner: 0
     rx25_csum_none: 0
     rx25_xdp_drop: 0
     rx25_xdp_redirect: 0
     rx25_lro_packets: 0
     rx25_lro_bytes: 0
     rx25_gro_packets: 0
     rx25_gro_bytes: 0
     rx25_gro_skbs: 0
     rx25_gro_match_packets: 0
     rx25_gro_large_hds: 0
     rx25_ecn_mark: 0
     rx25_removed_vlan_packets: 0
     rx25_wqe_err: 0
     rx25_mpwqe_filler_cqes: 0
     rx25_mpwqe_filler_strides: 0
     rx25_oversize_pkts_sw_drop: 0
     rx25_buff_alloc_err: 0
     rx25_cqe_compress_blks: 0
     rx25_cqe_compress_pkts: 0
     rx25_cache_reuse: 457008
     rx25_cache_full: 0
     rx25_cache_empty: 0
     rx25_cache_busy: 0
     rx25_cache_waive: 9600720
     rx25_cache_ext: 0
     rx25_cache_rdc: 0
     rx25_cache_alloc: 9601168
     rx25_congst_umr: 0
     rx25_arfs_err: 0
     rx25_recover: 0
     rx25_tls_decrypted_packets: 0
     rx25_tls_decrypted_bytes: 0
     rx25_tls_resync_req_pkt: 0
     rx25_tls_resync_req_start: 0
     rx25_tls_resync_req_end: 0
     rx25_tls_resync_req_skip: 0
     rx25_tls_resync_res_ok: 0
     rx25_tls_resync_res_retry: 0
     rx25_tls_resync_res_skip: 0
     rx25_tls_err: 0
     rx25_xdp_tx_xmit: 0
     rx25_xdp_tx_mpwqe: 0
     rx25_xdp_tx_inlnw: 0
     rx25_xdp_tx_nops: 0
     rx25_xdp_tx_full: 0
     rx25_xdp_tx_err: 0
     rx25_xdp_tx_cqes: 0
     rx26_packets: 14900866
     rx26_bytes: 1335059923
     rx26_csum_complete: 14882505
     rx26_csum_complete_tail: 0
     rx26_csum_complete_tail_slow: 0
     rx26_csum_unnecessary: 18361
     rx26_csum_unnecessary_inner: 0
     rx26_csum_none: 0
     rx26_xdp_drop: 0
     rx26_xdp_redirect: 0
     rx26_lro_packets: 0
     rx26_lro_bytes: 0
     rx26_gro_packets: 0
     rx26_gro_bytes: 0
     rx26_gro_skbs: 0
     rx26_gro_match_packets: 0
     rx26_gro_large_hds: 0
     rx26_ecn_mark: 0
     rx26_removed_vlan_packets: 0
     rx26_wqe_err: 0
     rx26_mpwqe_filler_cqes: 0
     rx26_mpwqe_filler_strides: 0
     rx26_oversize_pkts_sw_drop: 0
     rx26_buff_alloc_err: 0
     rx26_cqe_compress_blks: 0
     rx26_cqe_compress_pkts: 0
     rx26_cache_reuse: 419877
     rx26_cache_full: 0
     rx26_cache_empty: 0
     rx26_cache_busy: 0
     rx26_cache_waive: 7030555
     rx26_cache_ext: 0
     rx26_cache_rdc: 0
     rx26_cache_alloc: 7030939
     rx26_congst_umr: 0
     rx26_arfs_err: 0
     rx26_recover: 0
     rx26_tls_decrypted_packets: 0
     rx26_tls_decrypted_bytes: 0
     rx26_tls_resync_req_pkt: 0
     rx26_tls_resync_req_start: 0
     rx26_tls_resync_req_end: 0
     rx26_tls_resync_req_skip: 0
     rx26_tls_resync_res_ok: 0
     rx26_tls_resync_res_retry: 0
     rx26_tls_resync_res_skip: 0
     rx26_tls_err: 0
     rx26_xdp_tx_xmit: 0
     rx26_xdp_tx_mpwqe: 0
     rx26_xdp_tx_inlnw: 0
     rx26_xdp_tx_nops: 0
     rx26_xdp_tx_full: 0
     rx26_xdp_tx_err: 0
     rx26_xdp_tx_cqes: 0
     rx27_packets: 13351228
     rx27_bytes: 1159961884
     rx27_csum_complete: 13332967
     rx27_csum_complete_tail: 0
     rx27_csum_complete_tail_slow: 0
     rx27_csum_unnecessary: 18261
     rx27_csum_unnecessary_inner: 0
     rx27_csum_none: 0
     rx27_xdp_drop: 0
     rx27_xdp_redirect: 0
     rx27_lro_packets: 0
     rx27_lro_bytes: 0
     rx27_gro_packets: 0
     rx27_gro_bytes: 0
     rx27_gro_skbs: 0
     rx27_gro_match_packets: 0
     rx27_gro_large_hds: 0
     rx27_ecn_mark: 0
     rx27_removed_vlan_packets: 0
     rx27_wqe_err: 0
     rx27_mpwqe_filler_cqes: 0
     rx27_mpwqe_filler_strides: 0
     rx27_oversize_pkts_sw_drop: 0
     rx27_buff_alloc_err: 0
     rx27_cqe_compress_blks: 0
     rx27_cqe_compress_pkts: 0
     rx27_cache_reuse: 402131
     rx27_cache_full: 0
     rx27_cache_empty: 0
     rx27_cache_busy: 0
     rx27_cache_waive: 6273453
     rx27_cache_ext: 0
     rx27_cache_rdc: 0
     rx27_cache_alloc: 6273901
     rx27_congst_umr: 0
     rx27_arfs_err: 0
     rx27_recover: 0
     rx27_tls_decrypted_packets: 0
     rx27_tls_decrypted_bytes: 0
     rx27_tls_resync_req_pkt: 0
     rx27_tls_resync_req_start: 0
     rx27_tls_resync_req_end: 0
     rx27_tls_resync_req_skip: 0
     rx27_tls_resync_res_ok: 0
     rx27_tls_resync_res_retry: 0
     rx27_tls_resync_res_skip: 0
     rx27_tls_err: 0
     rx27_xdp_tx_xmit: 0
     rx27_xdp_tx_mpwqe: 0
     rx27_xdp_tx_inlnw: 0
     rx27_xdp_tx_nops: 0
     rx27_xdp_tx_full: 0
     rx27_xdp_tx_err: 0
     rx27_xdp_tx_cqes: 0
     rx28_packets: 16550340
     rx28_bytes: 1493283077
     rx28_csum_complete: 16532156
     rx28_csum_complete_tail: 0
     rx28_csum_complete_tail_slow: 0
     rx28_csum_unnecessary: 18184
     rx28_csum_unnecessary_inner: 0
     rx28_csum_none: 0
     rx28_xdp_drop: 0
     rx28_xdp_redirect: 0
     rx28_lro_packets: 0
     rx28_lro_bytes: 0
     rx28_gro_packets: 0
     rx28_gro_bytes: 0
     rx28_gro_skbs: 0
     rx28_gro_match_packets: 0
     rx28_gro_large_hds: 0
     rx28_ecn_mark: 0
     rx28_removed_vlan_packets: 0
     rx28_wqe_err: 0
     rx28_mpwqe_filler_cqes: 0
     rx28_mpwqe_filler_strides: 0
     rx28_oversize_pkts_sw_drop: 0
     rx28_buff_alloc_err: 0
     rx28_cqe_compress_blks: 0
     rx28_cqe_compress_pkts: 0
     rx28_cache_reuse: 392741
     rx28_cache_full: 0
     rx28_cache_empty: 0
     rx28_cache_busy: 0
     rx28_cache_waive: 7882395
     rx28_cache_ext: 0
     rx28_cache_rdc: 0
     rx28_cache_alloc: 7882779
     rx28_congst_umr: 0
     rx28_arfs_err: 0
     rx28_recover: 0
     rx28_tls_decrypted_packets: 0
     rx28_tls_decrypted_bytes: 0
     rx28_tls_resync_req_pkt: 0
     rx28_tls_resync_req_start: 0
     rx28_tls_resync_req_end: 0
     rx28_tls_resync_req_skip: 0
     rx28_tls_resync_res_ok: 0
     rx28_tls_resync_res_retry: 0
     rx28_tls_resync_res_skip: 0
     rx28_tls_err: 0
     rx28_xdp_tx_xmit: 0
     rx28_xdp_tx_mpwqe: 0
     rx28_xdp_tx_inlnw: 0
     rx28_xdp_tx_nops: 0
     rx28_xdp_tx_full: 0
     rx28_xdp_tx_err: 0
     rx28_xdp_tx_cqes: 0
     rx29_packets: 20076543
     rx29_bytes: 1876726234
     rx29_csum_complete: 20058303
     rx29_csum_complete_tail: 0
     rx29_csum_complete_tail_slow: 0
     rx29_csum_unnecessary: 18240
     rx29_csum_unnecessary_inner: 0
     rx29_csum_none: 0
     rx29_xdp_drop: 0
     rx29_xdp_redirect: 0
     rx29_lro_packets: 0
     rx29_lro_bytes: 0
     rx29_gro_packets: 0
     rx29_gro_bytes: 0
     rx29_gro_skbs: 0
     rx29_gro_match_packets: 0
     rx29_gro_large_hds: 0
     rx29_ecn_mark: 0
     rx29_removed_vlan_packets: 0
     rx29_wqe_err: 0
     rx29_mpwqe_filler_cqes: 0
     rx29_mpwqe_filler_strides: 0
     rx29_oversize_pkts_sw_drop: 0
     rx29_buff_alloc_err: 0
     rx29_cqe_compress_blks: 0
     rx29_cqe_compress_pkts: 0
     rx29_cache_reuse: 411693
     rx29_cache_full: 0
     rx29_cache_empty: 0
     rx29_cache_busy: 0
     rx29_cache_waive: 9626515
     rx29_cache_ext: 0
     rx29_cache_rdc: 0
     rx29_cache_alloc: 9626899
     rx29_congst_umr: 0
     rx29_arfs_err: 0
     rx29_recover: 0
     rx29_tls_decrypted_packets: 0
     rx29_tls_decrypted_bytes: 0
     rx29_tls_resync_req_pkt: 0
     rx29_tls_resync_req_start: 0
     rx29_tls_resync_req_end: 0
     rx29_tls_resync_req_skip: 0
     rx29_tls_resync_res_ok: 0
     rx29_tls_resync_res_retry: 0
     rx29_tls_resync_res_skip: 0
     rx29_tls_err: 0
     rx29_xdp_tx_xmit: 0
     rx29_xdp_tx_mpwqe: 0
     rx29_xdp_tx_inlnw: 0
     rx29_xdp_tx_nops: 0
     rx29_xdp_tx_full: 0
     rx29_xdp_tx_err: 0
     rx29_xdp_tx_cqes: 0
     rx30_packets: 25089392
     rx30_bytes: 2430046708
     rx30_csum_complete: 25071173
     rx30_csum_complete_tail: 0
     rx30_csum_complete_tail_slow: 0
     rx30_csum_unnecessary: 18219
     rx30_csum_unnecessary_inner: 0
     rx30_csum_none: 0
     rx30_xdp_drop: 0
     rx30_xdp_redirect: 0
     rx30_lro_packets: 0
     rx30_lro_bytes: 0
     rx30_gro_packets: 0
     rx30_gro_bytes: 0
     rx30_gro_skbs: 0
     rx30_gro_match_packets: 0
     rx30_gro_large_hds: 0
     rx30_ecn_mark: 0
     rx30_removed_vlan_packets: 0
     rx30_wqe_err: 0
     rx30_mpwqe_filler_cqes: 0
     rx30_mpwqe_filler_strides: 0
     rx30_oversize_pkts_sw_drop: 0
     rx30_buff_alloc_err: 0
     rx30_cqe_compress_blks: 0
     rx30_cqe_compress_pkts: 0
     rx30_cache_reuse: 429514
     rx30_cache_full: 0
     rx30_cache_empty: 0
     rx30_cache_busy: 0
     rx30_cache_waive: 12115126
     rx30_cache_ext: 0
     rx30_cache_rdc: 0
     rx30_cache_alloc: 12115574
     rx30_congst_umr: 0
     rx30_arfs_err: 0
     rx30_recover: 0
     rx30_tls_decrypted_packets: 0
     rx30_tls_decrypted_bytes: 0
     rx30_tls_resync_req_pkt: 0
     rx30_tls_resync_req_start: 0
     rx30_tls_resync_req_end: 0
     rx30_tls_resync_req_skip: 0
     rx30_tls_resync_res_ok: 0
     rx30_tls_resync_res_retry: 0
     rx30_tls_resync_res_skip: 0
     rx30_tls_err: 0
     rx30_xdp_tx_xmit: 0
     rx30_xdp_tx_mpwqe: 0
     rx30_xdp_tx_inlnw: 0
     rx30_xdp_tx_nops: 0
     rx30_xdp_tx_full: 0
     rx30_xdp_tx_err: 0
     rx30_xdp_tx_cqes: 0
     rx31_packets: 17973752
     rx31_bytes: 1639446524
     rx31_csum_complete: 17955297
     rx31_csum_complete_tail: 0
     rx31_csum_complete_tail_slow: 0
     rx31_csum_unnecessary: 18455
     rx31_csum_unnecessary_inner: 0
     rx31_csum_none: 0
     rx31_xdp_drop: 0
     rx31_xdp_redirect: 0
     rx31_lro_packets: 0
     rx31_lro_bytes: 0
     rx31_gro_packets: 0
     rx31_gro_bytes: 0
     rx31_gro_skbs: 0
     rx31_gro_match_packets: 0
     rx31_gro_large_hds: 0
     rx31_ecn_mark: 0
     rx31_removed_vlan_packets: 0
     rx31_wqe_err: 0
     rx31_mpwqe_filler_cqes: 0
     rx31_mpwqe_filler_strides: 0
     rx31_oversize_pkts_sw_drop: 0
     rx31_buff_alloc_err: 0
     rx31_cqe_compress_blks: 0
     rx31_cqe_compress_pkts: 0
     rx31_cache_reuse: 375091
     rx31_cache_full: 0
     rx31_cache_empty: 0
     rx31_cache_busy: 0
     rx31_cache_waive: 8611725
     rx31_cache_ext: 0
     rx31_cache_rdc: 0
     rx31_cache_alloc: 8612109
     rx31_congst_umr: 0
     rx31_arfs_err: 0
     rx31_recover: 0
     rx31_tls_decrypted_packets: 0
     rx31_tls_decrypted_bytes: 0
     rx31_tls_resync_req_pkt: 0
     rx31_tls_resync_req_start: 0
     rx31_tls_resync_req_end: 0
     rx31_tls_resync_req_skip: 0
     rx31_tls_resync_res_ok: 0
     rx31_tls_resync_res_retry: 0
     rx31_tls_resync_res_skip: 0
     rx31_tls_err: 0
     rx31_xdp_tx_xmit: 0
     rx31_xdp_tx_mpwqe: 0
     rx31_xdp_tx_inlnw: 0
     rx31_xdp_tx_nops: 0
     rx31_xdp_tx_full: 0
     rx31_xdp_tx_err: 0
     rx31_xdp_tx_cqes: 0
     tx0_packets: 27007314
     tx0_bytes: 2233806485
     tx0_tso_packets: 12
     tx0_tso_bytes: 25996
     tx0_tso_inner_packets: 0
     tx0_tso_inner_bytes: 0
     tx0_csum_partial: 15731543
     tx0_csum_partial_inner: 0
     tx0_added_vlan_packets: 0
     tx0_nop: 3185386
     tx0_mpwqe_blks: 11360736
     tx0_mpwqe_pkts: 11361665
     tx0_tls_encrypted_packets: 0
     tx0_tls_encrypted_bytes: 0
     tx0_tls_ooo: 0
     tx0_tls_dump_packets: 0
     tx0_tls_dump_bytes: 0
     tx0_tls_resync_bytes: 0
     tx0_tls_skip_no_sync_data: 0
     tx0_tls_drop_no_sync_data: 0
     tx0_tls_drop_bypass_req: 0
     tx0_csum_none: 11275759
     tx0_stopped: 0
     tx0_dropped: 0
     tx0_xmit_more: 929
     tx0_recover: 0
     tx0_cqes: 27006373
     tx0_cqe_compress_blks: 0
     tx0_cqe_compress_pkts: 0
     tx0_wake: 0
     tx0_cqe_err: 0
     tx1_packets: 25928586
     tx1_bytes: 2133022665
     tx1_tso_packets: 16
     tx1_tso_bytes: 38849
     tx1_tso_inner_packets: 0
     tx1_tso_inner_bytes: 0
     tx1_csum_partial: 14851105
     tx1_csum_partial_inner: 0
     tx1_added_vlan_packets: 0
     tx1_nop: 3126404
     tx1_mpwqe_blks: 11152261
     tx1_mpwqe_pkts: 11153026
     tx1_tls_encrypted_packets: 0
     tx1_tls_encrypted_bytes: 0
     tx1_tls_ooo: 0
     tx1_tls_dump_packets: 0
     tx1_tls_dump_bytes: 0
     tx1_tls_resync_bytes: 0
     tx1_tls_skip_no_sync_data: 0
     tx1_tls_drop_no_sync_data: 0
     tx1_tls_drop_bypass_req: 0
     tx1_csum_none: 11077465
     tx1_stopped: 0
     tx1_dropped: 0
     tx1_xmit_more: 765
     tx1_recover: 0
     tx1_cqes: 25927805
     tx1_cqe_compress_blks: 0
     tx1_cqe_compress_pkts: 0
     tx1_wake: 0
     tx1_cqe_err: 0
     tx2_packets: 40490847
     tx2_bytes: 3622081933
     tx2_tso_packets: 17
     tx2_tso_bytes: 40609
     tx2_tso_inner_packets: 0
     tx2_tso_inner_bytes: 0
     tx2_csum_partial: 29298497
     tx2_csum_partial_inner: 0
     tx2_added_vlan_packets: 0
     tx2_nop: 3167686
     tx2_mpwqe_blks: 11287088
     tx2_mpwqe_pkts: 11287827
     tx2_tls_encrypted_packets: 0
     tx2_tls_encrypted_bytes: 0
     tx2_tls_ooo: 0
     tx2_tls_dump_packets: 0
     tx2_tls_dump_bytes: 0
     tx2_tls_resync_bytes: 0
     tx2_tls_skip_no_sync_data: 0
     tx2_tls_drop_no_sync_data: 0
     tx2_tls_drop_bypass_req: 0
     tx2_csum_none: 11192333
     tx2_stopped: 0
     tx2_dropped: 0
     tx2_xmit_more: 741
     tx2_recover: 0
     tx2_cqes: 40490089
     tx2_cqe_compress_blks: 0
     tx2_cqe_compress_pkts: 0
     tx2_wake: 0
     tx2_cqe_err: 0
     tx3_packets: 33629555
     tx3_bytes: 2888124666
     tx3_tso_packets: 11
     tx3_tso_bytes: 24598
     tx3_tso_inner_packets: 0
     tx3_tso_inner_bytes: 0
     tx3_csum_partial: 22339821
     tx3_csum_partial_inner: 0
     tx3_added_vlan_packets: 0
     tx3_nop: 3193300
     tx3_mpwqe_blks: 11378938
     tx3_mpwqe_pkts: 11380057
     tx3_tls_encrypted_packets: 0
     tx3_tls_encrypted_bytes: 0
     tx3_tls_ooo: 0
     tx3_tls_dump_packets: 0
     tx3_tls_dump_bytes: 0
     tx3_tls_resync_bytes: 0
     tx3_tls_skip_no_sync_data: 0
     tx3_tls_drop_no_sync_data: 0
     tx3_tls_drop_bypass_req: 0
     tx3_csum_none: 11289723
     tx3_stopped: 0
     tx3_dropped: 0
     tx3_xmit_more: 1129
     tx3_recover: 0
     tx3_cqes: 33628415
     tx3_cqe_compress_blks: 0
     tx3_cqe_compress_pkts: 0
     tx3_wake: 0
     tx3_cqe_err: 0
     tx4_packets: 33326138
     tx4_bytes: 2864022756
     tx4_tso_packets: 82
     tx4_tso_bytes: 971262
     tx4_tso_inner_packets: 0
     tx4_tso_inner_bytes: 0
     tx4_csum_partial: 22099398
     tx4_csum_partial_inner: 0
     tx4_added_vlan_packets: 0
     tx4_nop: 3172085
     tx4_mpwqe_blks: 11307721
     tx4_mpwqe_pkts: 11308437
     tx4_tls_encrypted_packets: 0
     tx4_tls_encrypted_bytes: 0
     tx4_tls_ooo: 0
     tx4_tls_dump_packets: 0
     tx4_tls_dump_bytes: 0
     tx4_tls_resync_bytes: 0
     tx4_tls_skip_no_sync_data: 0
     tx4_tls_drop_no_sync_data: 0
     tx4_tls_drop_bypass_req: 0
     tx4_csum_none: 11226122
     tx4_stopped: 0
     tx4_dropped: 0
     tx4_xmit_more: 718
     tx4_recover: 0
     tx4_cqes: 33324802
     tx4_cqe_compress_blks: 0
     tx4_cqe_compress_pkts: 0
     tx4_wake: 0
     tx4_cqe_err: 0
     tx5_packets: 33496494
     tx5_bytes: 2873533189
     tx5_tso_packets: 20
     tx5_tso_bytes: 46425
     tx5_tso_inner_packets: 0
     tx5_tso_inner_bytes: 0
     tx5_csum_partial: 22164660
     tx5_csum_partial_inner: 0
     tx5_added_vlan_packets: 0
     tx5_nop: 3209904
     tx5_mpwqe_blks: 11433198
     tx5_mpwqe_pkts: 11433732
     tx5_tls_encrypted_packets: 0
     tx5_tls_encrypted_bytes: 0
     tx5_tls_ooo: 0
     tx5_tls_dump_packets: 0
     tx5_tls_dump_bytes: 0
     tx5_tls_resync_bytes: 0
     tx5_tls_skip_no_sync_data: 0
     tx5_tls_drop_no_sync_data: 0
     tx5_tls_drop_bypass_req: 0
     tx5_csum_none: 11331814
     tx5_stopped: 0
     tx5_dropped: 0
     tx5_xmit_more: 537
     tx5_recover: 0
     tx5_cqes: 33495937
     tx5_cqe_compress_blks: 0
     tx5_cqe_compress_pkts: 0
     tx5_wake: 0
     tx5_cqe_err: 0
     tx6_packets: 35582367
     tx6_bytes: 3079020336
     tx6_tso_packets: 17
     tx6_tso_bytes: 41236
     tx6_tso_inner_packets: 0
     tx6_tso_inner_bytes: 0
     tx6_csum_partial: 24266396
     tx6_csum_partial_inner: 0
     tx6_added_vlan_packets: 0
     tx6_nop: 3212206
     tx6_mpwqe_blks: 11437117
     tx6_mpwqe_pkts: 11437683
     tx6_tls_encrypted_packets: 0
     tx6_tls_encrypted_bytes: 0
     tx6_tls_ooo: 0
     tx6_tls_dump_packets: 0
     tx6_tls_dump_bytes: 0
     tx6_tls_resync_bytes: 0
     tx6_tls_skip_no_sync_data: 0
     tx6_tls_drop_no_sync_data: 0
     tx6_tls_drop_bypass_req: 0
     tx6_csum_none: 11315954
     tx6_stopped: 0
     tx6_dropped: 0
     tx6_xmit_more: 572
     tx6_recover: 0
     tx6_cqes: 35581778
     tx6_cqe_compress_blks: 0
     tx6_cqe_compress_pkts: 0
     tx6_wake: 0
     tx6_cqe_err: 0
     tx7_packets: 32471684
     tx7_bytes: 2777165673
     tx7_tso_packets: 11
     tx7_tso_bytes: 26025
     tx7_tso_inner_packets: 0
     tx7_tso_inner_bytes: 0
     tx7_csum_partial: 21280184
     tx7_csum_partial_inner: 0
     tx7_added_vlan_packets: 0
     tx7_nop: 3165184
     tx7_mpwqe_blks: 11280331
     tx7_mpwqe_pkts: 11281095
     tx7_tls_encrypted_packets: 0
     tx7_tls_encrypted_bytes: 0
     tx7_tls_ooo: 0
     tx7_tls_dump_packets: 0
     tx7_tls_dump_bytes: 0
     tx7_tls_resync_bytes: 0
     tx7_tls_skip_no_sync_data: 0
     tx7_tls_drop_no_sync_data: 0
     tx7_tls_drop_bypass_req: 0
     tx7_csum_none: 11191489
     tx7_stopped: 0
     tx7_dropped: 0
     tx7_xmit_more: 767
     tx7_recover: 0
     tx7_cqes: 32470906
     tx7_cqe_compress_blks: 0
     tx7_cqe_compress_pkts: 0
     tx7_wake: 0
     tx7_cqe_err: 0
     tx8_packets: 36522278
     tx8_bytes: 3197705632
     tx8_tso_packets: 17
     tx8_tso_bytes: 39937
     tx8_tso_inner_packets: 0
     tx8_tso_inner_bytes: 0
     tx8_csum_partial: 25757058
     tx8_csum_partial_inner: 0
     tx8_added_vlan_packets: 0
     tx8_nop: 3053606
     tx8_mpwqe_blks: 10871006
     tx8_mpwqe_pkts: 10871781
     tx8_tls_encrypted_packets: 0
     tx8_tls_encrypted_bytes: 0
     tx8_tls_ooo: 0
     tx8_tls_dump_packets: 0
     tx8_tls_dump_bytes: 0
     tx8_tls_resync_bytes: 0
     tx8_tls_skip_no_sync_data: 0
     tx8_tls_drop_no_sync_data: 0
     tx8_tls_drop_bypass_req: 0
     tx8_csum_none: 10765203
     tx8_stopped: 0
     tx8_dropped: 0
     tx8_xmit_more: 775
     tx8_recover: 0
     tx8_cqes: 36521486
     tx8_cqe_compress_blks: 0
     tx8_cqe_compress_pkts: 0
     tx8_wake: 0
     tx8_cqe_err: 0
     tx9_packets: 34234174
     tx9_bytes: 2951378475
     tx9_tso_packets: 19
     tx9_tso_bytes: 44884
     tx9_tso_inner_packets: 0
     tx9_tso_inner_bytes: 0
     tx9_csum_partial: 23000811
     tx9_csum_partial_inner: 0
     tx9_added_vlan_packets: 0
     tx9_nop: 3188319
     tx9_mpwqe_blks: 11347703
     tx9_mpwqe_pkts: 11348101
     tx9_tls_encrypted_packets: 0
     tx9_tls_encrypted_bytes: 0
     tx9_tls_ooo: 0
     tx9_tls_dump_packets: 0
     tx9_tls_dump_bytes: 0
     tx9_tls_resync_bytes: 0
     tx9_tls_skip_no_sync_data: 0
     tx9_tls_drop_no_sync_data: 0
     tx9_tls_drop_bypass_req: 0
     tx9_csum_none: 11233344
     tx9_stopped: 0
     tx9_dropped: 0
     tx9_xmit_more: 403
     tx9_recover: 0
     tx9_cqes: 34233752
     tx9_cqe_compress_blks: 0
     tx9_cqe_compress_pkts: 0
     tx9_wake: 0
     tx9_cqe_err: 0
     tx10_packets: 40719779
     tx10_bytes: 3654114381
     tx10_tso_packets: 17
     tx10_tso_bytes: 38422
     tx10_tso_inner_packets: 0
     tx10_tso_inner_bytes: 0
     tx10_csum_partial: 29154440
     tx10_csum_partial_inner: 0
     tx10_added_vlan_packets: 0
     tx10_nop: 3272840
     tx10_mpwqe_blks: 11667248
     tx10_mpwqe_pkts: 11667903
     tx10_tls_encrypted_packets: 0
     tx10_tls_encrypted_bytes: 0
     tx10_tls_ooo: 0
     tx10_tls_dump_packets: 0
     tx10_tls_dump_bytes: 0
     tx10_tls_resync_bytes: 0
     tx10_tls_skip_no_sync_data: 0
     tx10_tls_drop_no_sync_data: 0
     tx10_tls_drop_bypass_req: 0
     tx10_csum_none: 11565322
     tx10_stopped: 0
     tx10_dropped: 0
     tx10_xmit_more: 656
     tx10_recover: 0
     tx10_cqes: 40719106
     tx10_cqe_compress_blks: 0
     tx10_cqe_compress_pkts: 0
     tx10_wake: 0
     tx10_cqe_err: 0
     tx11_packets: 32253936
     tx11_bytes: 2750057511
     tx11_tso_packets: 11
     tx11_tso_bytes: 24598
     tx11_tso_inner_packets: 0
     tx11_tso_inner_bytes: 0
     tx11_csum_partial: 20908148
     tx11_csum_partial_inner: 0
     tx11_added_vlan_packets: 0
     tx11_nop: 3210571
     tx11_mpwqe_blks: 11444214
     tx11_mpwqe_pkts: 11445004
     tx11_tls_encrypted_packets: 0
     tx11_tls_encrypted_bytes: 0
     tx11_tls_ooo: 0
     tx11_tls_dump_packets: 0
     tx11_tls_dump_bytes: 0
     tx11_tls_resync_bytes: 0
     tx11_tls_skip_no_sync_data: 0
     tx11_tls_drop_no_sync_data: 0
     tx11_tls_drop_bypass_req: 0
     tx11_csum_none: 11345777
     tx11_stopped: 0
     tx11_dropped: 0
     tx11_xmit_more: 791
     tx11_recover: 0
     tx11_cqes: 32253134
     tx11_cqe_compress_blks: 0
     tx11_cqe_compress_pkts: 0
     tx11_wake: 0
     tx11_cqe_err: 0
     tx12_packets: 32995040
     tx12_bytes: 2839388749
     tx12_tso_packets: 77
     tx12_tso_bytes: 964572
     tx12_tso_inner_packets: 0
     tx12_tso_inner_bytes: 0
     tx12_csum_partial: 22080433
     tx12_csum_partial_inner: 0
     tx12_added_vlan_packets: 0
     tx12_nop: 3095051
     tx12_mpwqe_blks: 11025161
     tx12_mpwqe_pkts: 11025763
     tx12_tls_encrypted_packets: 0
     tx12_tls_encrypted_bytes: 0
     tx12_tls_ooo: 0
     tx12_tls_dump_packets: 0
     tx12_tls_dump_bytes: 0
     tx12_tls_resync_bytes: 0
